id,tweetid,created_at,user_id,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation
660,1.3e+18,2020-09-09 23:35:55+00:00,1681730040.0,Lol me doing shrooms in bear country while I over salt the burgers and literally throw all the fire wood in the fire pit and leaving us out in the cold but also winning at poker.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
661,1.26e+18,2020-04-30 01:53:14+00:00,7.89639e+17,Rolls Royces are literally one of the worst cars ever it’s just a fat 300C and somehow even slower,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
662,1.25e+18,2020-04-27 02:45:14+00:00,22680051.0,lmao bron lives rent free in haters’ heads even DURING this amazing documentary about MJ 😭,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
663,1.32e+18,2020-10-25 05:11:50+00:00,1.04773e+18,@Mudk1pGAMING @JoySlip1 @Schaffrillas You lucky bastard... this whole drama stuff happened around jokers release in smash,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
664,1.25e+18,2020-04-16 22:07:46+00:00,35112503.0,That people fwy until the tired of you,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
665,1.26e+18,2020-05-24 23:34:24+00:00,365296023.0,Sometimes I think.... and then I remember not to do that,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
666,1.32e+18,2020-10-15 09:49:43+00:00,188949765.0,Swalloween is almost here 💫,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
667,1.26e+18,2020-05-24 03:01:22+00:00,3362593773.0,"HAPPY HAPPY BIRTHDAY 🎈🎊🎁🎉🎂 
Give thanks unto the LORD; call upon his name: make known his deeds among the people...ANDANT🕉♋️ @ Los Angeles, California https://t.co/KZRMTJoOQB",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
668,1.23e+18,2020-02-06 21:54:34+00:00,8.92557e+17,"If you don’t sin, then Jesus died for nothing",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
669,1.28e+18,2020-07-13 07:12:17+00:00,9.56715e+17,"@MissAhliya Plz remember to pray during times of tribulation, fam 🙏🏿💕🙏🏽",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
670,1.32e+18,2020-10-26 20:29:19+00:00,14157112.0,"#MussoliniCoumo: These officers are a disgrace w/summons given to Hebrew schools sans kids, WW2 Socialist oppression. @NYGovCuomo quit targeting Jewish communities, God is watching His People! Quit following Christians, Christ is w/them &amp; the Holy Spirit dwells in all believers.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
671,1.25e+18,2020-04-08 21:52:04+00:00,9.80435e+17,"@nytimes Believe we shall rise

A 56 yo pediatrician in Manila dying of covid19  was healed and sent home for further recovery. Very happy to share this good news. Contact me here on Twitter for more info. God will never leave us.

#cure
#COVID19
#Coronavirus
https://t.co/9afZgVfQok",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
672,1.23e+18,2020-02-27 01:11:22+00:00,1335990260.0,for lent I’m giving up,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
673,1.32e+18,2020-10-18 20:00:35+00:00,1.26205e+18,Now seeing Donalds in town. Lets see if he addresses this subject of Healing or not. Being theres never been anyone that can cure people of different things before . let alone ever. Question is does he want to meet the man who was smiled a pon by God or not. https://t.co/gXvR9BTkpc,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
674,1.33e+18,2020-11-23 17:31:51+00:00,32113781.0,But organized religions are not interested in peace – they are interested in becoming more and more powerful and dominant. Inside your soul is the way to god and the infinite freedom from all forms of oppression you seek. #earthcrisis #newplan #VoteThemAllOut,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
675,1.21e+18,2020-01-05 18:33:51+00:00,277997040.0,"Everything that happens to us is used by God to do His primary work in us, to make us like Jesus.

We cannot be separate; we need each other; we need the church; together we reflect Jesus to one another and to the world.  

@paulbillings45 #MissionsSunday at @calvarychapelcm https://t.co/my7BbHPq6j",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0
676,1.25e+18,2020-04-08 17:14:18+00:00,9.00499e+17,@VictoriaOsteen Thank you for your words I receive and accept my blessing and prayer that I most desire in Jesus name.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
677,1.31e+18,2020-10-04 05:00:30+00:00,2416853134.0,I will never forgive myself for not joining my church’s choir when I was younger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
678,1.27e+18,2020-06-16 15:50:57+00:00,827498911.0,"Minnesota Congresswoman Ilhan Omar announced that her father has died due to complications from Covid-19. May God rest his soul, I mean that. It has to be a super hard time for her, but then she can always fall back on her brother-in-husband for moral support.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
679,1.3e+18,2020-09-03 15:14:14+00:00,20560425.0,This is the day that the Lord hath made. I will rejoice and be glad in it.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
680,1.26e+18,2020-05-15 06:42:36+00:00,4665001987.0,@eavesdropann @badov49 @PandaTribune @prayingmedic @EyesOnQ @bennyjohnson @cjtruth @TrumpWarRoom Welcome back General Flynn God  is on your side.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0
681,1.23e+18,2020-02-11 19:06:10+00:00,9.5442e+17,@yiralhernandez Thank youuuu girl likewise 🥰🥰🥺💕,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
682,1.34e+18,2020-12-17 16:07:30+00:00,1.32805e+18,"You may see me struggle but, you’ll never see me quit.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
683,1.27e+18,2020-05-31 17:06:23+00:00,18319079.0,"@2tymez_ @jack You're kinda honored, but your mostly a nimrod.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
684,1.33e+18,2020-11-22 07:15:37+00:00,875076912.0,I have two new favorite sports,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
685,1.25e+18,2020-04-26 06:53:58+00:00,1127099168.0,ay it’s beyond bulletproof when it come to mine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
686,1.29e+18,2020-07-28 19:39:29+00:00,2866200878.0,"I haven’t been able to wear a sports bra for about 4 years now bc all stores don’t carry my size. Today, I cried when I was told the store had one for me... I literally cried. Big brands should really start being more inclusive with sizing.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
687,1.34e+18,2020-12-31 23:00:09+00:00,2446409946.0,@Numenor2020 @BernieSanders Why can’t a person be successful and helpful?  You want us to believe that only the poor n down trodden can be good people?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
688,1.22e+18,2020-01-20 01:07:22+00:00,130233037.0,Had a great time at a standing room meetup this past Wed! See you next month! #meetup #cannabiscommunity #sccbig @ Aeon Botanika Wellness https://t.co/FBgHZVlq5g,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
689,1.24e+18,2020-03-14 17:29:50+00:00,19669287.0,"thank you freethework &amp; @Almaharel for featuring our AFI Directing Workshop for Women class of 2020! 
.
.
link in bio to read the full article. 
.
.
#afidww2020 #afi #femaledirectors #diversityandinclusion… https://t.co/rlaX9Ru4eA",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
690,1.3e+18,2020-08-19 22:51:50+00:00,3385139536.0,I really moved to California to live amongst the Gila monsters but I guess I should have done my research first bc they actually prefer red states,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
691,1.27e+18,2020-06-08 10:05:13+00:00,846945457.0,@VitoGesualdi You're cool. Don't worry. Some people don't have good taste or a sense of humor.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
692,1.23e+18,2020-03-02 05:56:18+00:00,1964725172.0,I need that type of sleep LMFAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
693,1.22e+18,2020-01-16 23:12:06+00:00,772427802.0,@RolanTheHero I love watching movies by myself too. Screw em.,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
694,1.23e+18,2020-02-26 06:56:34+00:00,49516492.0,Now that my daughter is asleep I can eat her frozen chicken nuggets,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
695,1.3e+18,2020-09-12 04:24:27+00:00,1396122516.0,"@Pandasam3194 @TheCityofSound It’ll happen, we must continue to add listeners and TAKE OVER",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
696,1.24e+18,2020-03-23 22:08:07+00:00,27895757.0,LMFAOOOO the end made me wheeze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
697,1.25e+18,2020-04-07 13:48:28+00:00,271443977.0,"#dailyinspo☀️ #blessedbeyondmeasure🙏😇 @ Huntington Beach, California https://t.co/Mh0xyWEqtl",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
698,1.29e+18,2020-08-16 05:01:45+00:00,8.51323e+17,"@ciesaro @uniformcritic 3HR’s in 2 years and 1248 AB’s to start for Kirby. David Ortiz similar small home run pop in Minnesota to start, arrived in Boston and never looked back below 20.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
699,1.24e+18,2020-03-07 21:31:43+00:00,2572051452.0,"Since, l'm in Hollywood. l'm going to buy some music cd and watch movie.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
700,1.24e+18,2020-03-29 18:14:56+00:00,1240089547.0,@whatarefrogz They all look like tr*mp voters abusing wild animals 🤢,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
701,1.32e+18,2020-10-26 18:10:48+00:00,46027878.0,@DNCWarRoom Why is he so vile,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
702,1.32e+18,2020-10-27 03:08:21+00:00,34391773.0,"Dude is disgusting. Plus, he just looks like someone who lacks a soul. #VoteThemOut",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
703,1.31e+18,2020-09-17 15:17:11+00:00,1209388261.0,@ceraldi_carleen That is my standard response as well. I’m so sick of those bastards.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
704,1.27e+18,2020-06-01 22:48:05+00:00,28475003.0,@DarlaShine Disgusting you are!,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
705,1.28e+18,2020-07-10 23:42:10+00:00,1.11713e+18,Don Jr. IS A PATHETIC BITCH.. he will never live up to his father his father was berated by an even more vile human being these people are just all a really sad sad scenario feckless. Skanky women shit for brains men are literally too stupid to live and procreate. #trumpcancelled,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
706,1.27e+18,2020-05-30 05:32:44+00:00,38066468.0,Liquor just makes everything worst,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
707,1.3e+18,2020-08-21 19:46:43+00:00,24336436.0,"@BillyBaldwin He has an outbreak of herpes on his mouth. Yuck,  even more disgusting.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
708,1.24e+18,2020-03-04 13:58:45+00:00,1.15917e+18,Two broke ass step and fetch it making money by supporting a racist/scumbag/sexual predator these two black women are disgusting and they make a mockery of the dignity we black Americans hold here in America✊🏿✊🏾🇺🇸 sad to watch 😢despicable these two step and fetch it clowns,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
709,1.25e+18,2020-04-13 02:22:53+00:00,21914895.0,@CoachKenD @JohnPalminteri These are those “low level” criminals being released to torment us. Sad thing is the police probably took him to jail where he was quickly released back into the streets. It’s sickening! 😡,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
710,1.22e+18,2020-01-19 22:45:18+00:00,32352346.0,"@_SJPeace_ She is real disrespectful, disgusting, ignorant. I’m so sorry! Glad her ass is locked up where she needs to be!! https://t.co/YTfCNb8sv7",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
711,1.29e+18,2020-08-15 01:48:28+00:00,1.1513e+18,"@BreitbartNews So what? Who cares? Should have gone to another country, stupid! No, you wanted to take advantage of child born here is automatic American! Been going on for many years! Disgusting!",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
712,1.25e+18,2020-04-04 01:47:05+00:00,1.19779e+18,Which I have NEVER done,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
713,1.27e+18,2020-06-06 22:36:30+00:00,42631106.0,"you’re the girl I always knew you were.. 
Disgusting.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
714,1.29e+18,2020-08-15 06:45:17+00:00,1.14972e+18,"mezcal is fucking disgusting, i’m still sober i just remembered how fucking trash it is",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
715,1.31e+18,2020-09-16 16:36:48+00:00,1.29325e+18,"Gloves and no water flow was gonna cut it. This place is disgusting. I feel bad for anyone eating there now. 
I would ask her to clean the deep frying machine too and she did it like once a month. If y’all were lucky. The only reason I went back was bc",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
716,1.27e+18,2020-06-01 04:31:43+00:00,1.03699e+18,This entire this is disgusting,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
717,1.25e+18,2020-04-23 01:06:00+00:00,16632593.0,@PammyJC I believe it. #COVIDIOTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
718,1.25e+18,2020-04-15 15:55:47+00:00,49201075.0,Hydrogen Peroxide Therapy- Information and Instruction with Dr. Mercola https://t.co/CMwj7zBbCW via @YouTube    Covid19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
719,1.33e+18,2020-11-24 15:51:16+00:00,336733015.0,The same people who are spreading the virus will be the same people pushing and fighting their way to the front with those of us who have complied since day one when they need the vaccine or a hospital bed. #COVID19 #LockdownChaos,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
720,1.26e+18,2020-05-22 21:25:04+00:00,1.00385e+18,"ATTN #CAQuarantineTeachers, due to COVID-19, children who are eligible for free or reduced-price meals at school will get xtra food benefits called pandemic EBT. Families will get $365 per eligible child for food/groceries. Info accessed from https://t.co/d0KqojS3zZ May21,2020. https://t.co/dJ3ZcEapDi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
721,1.31e+18,2020-10-05 16:35:09+00:00,53562467.0,"@sdshark @CsamyUs @cathars4fun @LisaMarieBoothe @Ray_Van_Link Parallel universe. Trump didn’t kill anyone. COVID killed the compromised &amp; the elderly (10k of which Cuomo is directly responsible for) You drank the Kool-aid. Biden, MSM, the entire left, called Trump a racist &amp; xenophobe 4 the travel ban.  No telling how many lives that SAVED.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
722,1.24e+18,2020-03-14 18:47:27+00:00,342953499.0,"@iHartEricka I have the flu, haven’t worked for a week and my job isn’t putting out any schedules because of COVID19, idk how I’m gonna pay rent or bills this month. 
$briannmolinaa",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
723,1.34e+18,2020-12-29 16:25:25+00:00,159874463.0,@AlexAndersonMD My 19? COVID.  Eh......ooooooh.  My bad? My.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
724,1.24e+18,2020-03-29 22:58:46+00:00,110229849.0,"So there are ~692,118 #Coronavirus tests performed in the US that have no result reported as of 3/29/20

@HHS_ASH Adm. Brett Giroir said 840,000 #COVID19 tests in the US have been performed. The MATH doesn’t add up.
https://t.co/Rx2ga9bdXT
@cnnbrk #BREAKING #CoronaUpdate https://t.co/Wj26tMaVCH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
725,1.24e+18,2020-03-31 08:39:28+00:00,2536742486.0,"@FriarMario Thank u for the prayers, My  Aunt that was tested positive in Covid19 Omg! My mum told me it was a wrong test so pls pray for those who are responsible Dept of health in Las Vegas should need to know that. Very irresponsible hospital Glad she’s ok my cousin get better",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
726,1.24e+18,2020-03-11 22:45:02+00:00,221098400.0,"Ok, under heading of funny [not funny] flicking around and came across Stargate SG-1 The Fourth Horseman and, except for reverse order of infection growth and unlikely alien cause/intervention, eerily similar. #COVID19  Coronavirus https://t.co/LNZBYglSJX",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
727,1.24e+18,2020-03-16 16:43:03+00:00,780770521.0,@LACoSheriff Every local college closed but Compton city college! How irresponsible of them to endanger our kids lives! My son still had class today! Shame on you Compton College!! #COVID19 #StayHomeSaveLives https://t.co/gtE4e62ofq,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
728,1.33e+18,2020-11-15 17:54:53+00:00,7.36107e+17,"Donated meals have become accusations that we’re profiting off of covid diagnoses. Meanwhile, HCWs keep showing up &amp;caring for you, even when you refuse to #WearAMask, even when you don’t believe it’s real &amp;you’re tired of the pandemic. But so are HCWs &amp;we are a finite resource.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
729,1.29e+18,2020-07-28 17:40:41+00:00,9.90168e+17,"@johnpavlovitz Because, using Breitbart doctors’ logic, we can literally prove that more people with COVID-19 recovered after drinking this than after taking hydroxychloroquine. https://t.co/rQf10v8msh",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
730,1.28e+18,2020-07-14 04:39:58+00:00,179248541.0,Tired of covid season and ready for that cobija season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
731,1.26e+18,2020-05-07 23:34:35+00:00,2498004758.0,"COVID-19 Lockdown has made people extremely bored, childish and disturbed.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
732,1.24e+18,2020-03-15 21:31:40+00:00,2187773876.0,"In the year 2030 parents are gonna be telling their kids 

“you know you were a quarantine baby”",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
733,1.25e+18,2020-04-12 07:21:56+00:00,4518977788.0,Quarantine making me have some bad attitude,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
734,1.25e+18,2020-04-01 05:06:23+00:00,2307624157.0,DAY IN LIFE // QUARANTINE HOME LOCK DOWN 🏠 ✨New video tomorrow at 5pm! Link in bio✨ https://t.co/JxiJodNHFV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
735,1.26e+18,2020-05-08 20:59:59+00:00,8.09194e+17,"Rediscovering ⁦@Snapchat⁩... this is a nice filter. I like this idea. 

#StaySafe #LGBTQuarantine #LAGay #ChooseJoy #Sober https://t.co/7NWY6QF19B",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
736,1.25e+18,2020-04-20 01:02:21+00:00,8.8344e+17,what’s your quarantine subclass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
737,1.25e+18,2020-04-06 02:46:06+00:00,28874068.0,Quarantine more like BORE-ANTINE https://t.co/f5z1sunp9q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
738,1.25e+18,2020-04-21 22:16:17+00:00,388685192.0,@Modelo2582 That would be the most action I’ve had during this quarantine. Now turn him around! 😜💦,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
739,1.31e+18,2020-10-04 22:19:56+00:00,21987210.0,"@RaheemKassam Maybe they wont. It’s a gamble. But their partners family friends? Are they all healthy? Everyone they could come in contact with? do they get 2wks paid if they have to quarantine? Adequate medical coverage if things go bad? Not everyone has trouble seeing beyond themselves, sir.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
740,1.27e+18,2020-06-10 18:54:02+00:00,2836219849.0,"Smash Burger didn’t make it through the quarantine. However, I am looking froward to some Habit.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
741,1.26e+18,2020-05-17 16:24:11+00:00,324808098.0,I have become a completely different and actual morning person during this quarantine.. I’m so appreciative!,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
742,1.24e+18,2020-03-28 00:29:34+00:00,9.78039e+17,"When this quarantine shit over imma fly you out to LA and take you on a date 
🥺👉🏾👈🏾",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
743,1.24e+18,2020-03-28 02:29:23+00:00,250654708.0,Making the most of staying at home 🏡 #CrushQuarantine @monsterenergy @HansMolenkamp https://t.co/mayOJBEPSi,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
744,1.25e+18,2020-04-03 03:36:33+00:00,37169500.0,Being in isolation and/or quarantine doesn’t mean you should be having people over at your house every day smh! You don’t truly know the precautions those people are taking to stay healthy. #DontBeAnIdiot,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
745,1.25e+18,2020-04-04 02:10:46+00:00,1.15635e+18,I’m taking so many sexy photos &amp; thirst traps after this quarantine 🤗😛,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
746,1.24e+18,2020-03-24 22:18:05+00:00,1.06318e+18,quarantine day 10 mood board https://t.co/hVR9diE91y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
747,1.25e+18,2020-04-01 18:42:23+00:00,7221022.0,"Scenes from a neighborhood gem, the Echo Park Lake on a weekend. I wish runners were more careful with social distancing, but everyone else was respecting it.

→ https://t.co/3rvjTTdJOU

#SocialDistancing #LosAngelesLockdown #QuarantineLife #SaferAtHome #COVIDー19 #echoPark https://t.co/kuzTDomFvU",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
748,1.31e+18,2020-10-06 01:02:42+00:00,3420717695.0,Three White House journalists test positive for coronavirus after closely covering Trump,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
749,1.27e+18,2020-06-03 15:13:28+00:00,168769384.0,"On a side note, the CoronaVirus is literally laughing its microscopic ass off considering the amount of infenctions that are going to rise up in the coming weeks. Lmao 

Be safe, stay healthy, be human! 🤟🏽",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
750,1.24e+18,2020-03-10 06:29:48+00:00,363905795.0,"@GOPLeader So does it pleasure you to specifically call it ""Chinese"" coronavirus as opposed to COVID-19? You're such a racist McCarthy.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
